nquest;area3;b19b;b19a;b16;ncomp;sex;studio;staciv;cleta5;eta;cfred
1030597;3;2;2;2;4;1;3;1;5;72;1
1030611;3;2;2;2;2;1;2;1;5;70;1
1030614;3;2;2;2;1;2;2;4;5;82;1
1030623;3;2;2;2;1;1;5;4;5;73;1
1030626;3;2;2;2;9;1;3;2;2;37;1
1030631;3;2;2;2;2;1;7;1;5;70;1
1030633;3;2;2;2;2;1;7;1;5;75;1
1030634;3;2;2;2;2;1;3;1;5;82;1
1030651;3;2;2;2;4;1;5;1;5;82;1
1030660;3;2;2;2;5;1;8;2;1;33;1
1030665;3;2;2;1;3;1;3;1;1;29;1
1030667;3;2;2;2;2;1;5;1;5;70;1
1030670;3;2;2;2;2;2;5;1;5;67;1
1030683;3;2;2;2;2;1;2;1;5;78;1
1030688;3;2;2;2;1;1;3;4;5;65;1
1030689;3;2;2;2;2;1;8;1;5;76;1
1030690;3;2;2;2;2;1;3;1;5;68;1
1030700;3;2;2;2;2;1;7;1;5;72;1
1030703;3;2;2;2;6;1;3;1;5;67;1
1030709;3;2;2;2;2;1;3;1;4;64;1
1030713;3;2;2;2;3;1;5;1;5;65;1
1030717;3;2;2;2;2;2;7;1;5;73;1
1030721;3;2;2;2;3;2;8;2;2;36;1
1030728;3;2;2;2;2;1;5;1;5;72;1
1030735;3;2;2;2;2;2;7;1;5;65;1
1030741;3;2;2;2;3;1;5;4;4;60;1
1030756;3;2;2;2;3;2;7;1;4;62;1
1030761;3;2;2;2;2;2;2;3;3;53;1
1030762;3;2;2;2;4;1;3;1;4;60;1
1030778;3;2;2;2;2;1;8;1;5;65;1
1030780;3;2;2;2;2;1;5;1;5;70;1
1030787;3;2;2;2;4;1;3;1;4;59;1
1030794;3;2;2;2;2;1;5;1;4;64;1
1030807;3;2;2;2;3;2;3;1;5;65;1
1030818;3;2;2;2;2;1;7;1;5;68;1
1030822;3;2;2;2;5;1;3;1;1;30;1
1030826;3;2;2;2;5;1;3;1;4;56;1
1030830;3;2;2;2;3;1;3;1;4;64;1
1030835;3;2;2;2;3;2;3;1;4;58;1
1030871;3;2;2;2;3;2;4;2;1;32;1
1030874;3;2;2;2;3;1;3;1;4;58;1
1030892;3;2;2;2;1;1;7;3;5;69;1
1030896;3;2;2;2;4;1;5;1;4;60;1
1030902;3;2;2;2;2;1;8;1;5;83;1
1030927;3;2;2;2;4;1;3;1;3;52;1
1030932;3;2;2;2;3;1;3;1;4;60;1
1030940;3;2;2;2;3;1;3;1;5;65;1
1030942;3;2;2;2;5;1;3;1;3;50;1
1030970;3;2;2;2;1;1;8;2;4;55;1
1030972;3;2;2;2;5;1;3;1;4;60;1
1030975;3;2;2;2;5;1;7;1;3;53;1
1030990;3;2;2;2;5;1;5;1;3;47;1
1031001;3;2;2;2;4;1;3;1;2;39;1
1031005;3;2;2;2;5;1;7;1;4;60;1
1031006;3;2;2;2;4;1;5;1;3;50;1
1031014;3;2;2;2;6;1;3;1;2;42;1
1031016;3;2;2;1;3;2;5;3;2;43;1
1031022;3;2;2;2;3;1;3;1;3;51;1
1031024;3;2;2;2;4;1;7;1;2;43;1
1031068;3;2;2;2;2;2;5;4;5;67;1
1031078;3;2;2;1;1;1;7;3;4;64;1
1031098;3;2;2;2;1;1;5;2;2;43;1
1031111;3;2;2;2;1;2;3;1;4;61;1
1031122;3;2;2;2;4;1;1;1;5;89;1
1031124;3;2;2;1;1;2;8;2;1;28;1
1031130;3;2;2;2;3;1;8;2;1;34;1
1031156;3;2;2;2;3;1;8;1;5;73;1
1031173;3;2;2;2;1;2;3;4;4;57;1
1031175;3;2;2;2;1;1;3;2;4;60;1
1031191;3;2;2;2;2;2;3;3;3;47;1
1031211;3;2;2;2;4;1;3;1;3;47;1
1031213;3;2;2;2;3;1;7;1;4;59;1
1031214;3;2;2;1;1;1;5;3;3;51;1
1031220;3;2;2;2;3;2;5;3;3;47;1
1031223;3;2;2;2;2;2;3;4;5;69;1
1031237;3;2;2;2;1;1;3;2;4;56;1
1031241;3;2;2;1;4;1;4;1;2;35;1
1031245;3;2;2;2;2;1;8;1;5;70;1
1031247;3;2;2;2;4;1;5;2;2;44;1
1031261;3;2;2;1;2;1;8;1;1;34;1
1031279;3;2;1;1;1;2;5;3;3;47;1
1031282;3;2;2;2;5;1;4;1;3;49;1
1031296;3;2;2;2;4;2;3;1;1;32;1
1031298;3;2;2;2;1;2;3;2;1;30;1
1031315;3;2;2;2;2;1;5;1;5;71;1
1031328;3;2;2;2;3;1;5;1;4;60;1
1031330;3;2;2;2;3;1;7;1;4;58;1
1031335;3;2;2;2;1;1;3;2;1;33;1
1031337;3;2;2;2;2;2;3;1;4;62;1
1031359;3;2;2;2;1;2;3;3;5;66;1
1031364;3;2;2;2;2;2;3;3;3;50;1
1031372;3;1;2;2;1;1;7;2;1;29;1
1031377;3;2;2;2;2;1;5;1;4;59;1
1031384;3;2;2;2;1;1;3;3;4;56;1
1031394;3;2;2;2;1;2;3;2;3;51;1
1031401;3;2;2;1;1;2;3;4;5;69;1
1031414;3;2;2;2;2;1;3;2;2;35;1
1031421;3;2;2;2;1;2;1;4;5;65;1
1031425;3;2;2;1;1;1;5;2;1;29;1
1031427;3;2;2;1;1;1;4;2;1;31;1
1031430;3;2;2;2;4;1;7;1;4;63;1
1031436;3;2;2;2;3;1;5;2;1;22;1
1031477;3;2;2;2;1;2;3;3;2;35;1
1031490;3;2;2;2;1;2;5;2;5;77;1
1031543;3;2;2;2;2;2;6;3;3;54;1
1031579;3;2;2;2;1;2;2;4;5;73;1
1031582;3;2;2;2;1;2;2;4;5;77;1
1031587;3;2;2;2;2;1;3;1;5;73;1
1031590;3;2;2;2;1;1;5;2;5;74;1
1031591;3;2;2;2;3;1;2;1;5;75;1
1031594;3;2;2;2;2;1;7;1;5;67;1
1031600;3;2;2;2;3;1;3;1;4;63;1
1031613;3;2;2;2;3;2;3;1;4;55;1
1031616;3;2;2;2;3;1;5;1;5;80;1
1031630;3;2;2;2;2;1;3;3;3;54;1
1031631;3;2;2;2;4;1;3;1;3;54;1
1031632;3;2;2;2;1;2;7;2;3;51;1
1031638;3;2;2;2;3;1;3;3;2;42;1
1031648;3;2;2;2;2;1;3;1;3;54;1
1031669;3;2;2;2;2;1;3;1;4;56;1
1031670;3;2;2;1;3;1;8;1;2;41;1
1031672;3;2;2;2;1;2;3;3;3;51;1
1031678;3;2;2;2;3;1;3;1;3;51;1
1031683;3;2;2;2;2;2;7;1;5;69;1
1031686;3;2;2;2;1;2;3;2;5;70;1
1031688;3;2;2;2;6;2;2;1;3;47;1
1031690;3;2;2;2;3;1;3;1;3;51;1
1031695;3;2;2;2;3;2;5;4;2;41;1
1031698;3;2;2;2;1;1;3;2;5;71;1
1031717;3;2;2;2;2;1;3;1;1;34;1
1031744;3;2;2;2;4;1;5;1;2;40;1
1031752;3;2;2;2;4;1;3;1;1;28;1
1031789;3;2;2;2;2;1;1;1;5;74;1
1031837;3;2;2;2;2;1;1;1;5;71;1
1031840;3;2;2;2;2;1;5;1;5;75;1
1031846;3;2;2;2;3;1;3;1;3;54;1
1031854;3;2;2;2;5;2;5;3;3;52;1
1031856;3;2;2;2;4;1;7;1;3;54;1
1031887;3;2;2;2;4;2;7;2;2;40;1
1031890;3;2;2;2;3;1;3;1;5;69;1
1031899;3;2;2;2;2;1;2;1;5;74;1
1031902;3;2;2;2;2;1;5;1;5;73;1
1031938;3;2;2;2;2;2;7;2;1;29;1
1031981;3;2;2;2;3;1;3;1;5;68;1
1032028;3;2;2;2;2;1;2;1;5;76;1
1032053;3;2;2;2;3;1;7;1;2;41;1
1032089;3;2;2;2;2;1;3;1;3;46;1
1032091;3;2;2;2;1;1;3;1;5;81;1
1032113;3;2;2;2;1;2;2;4;5;81;1
1032115;3;2;2;2;1;2;3;2;5;73;1
1032118;3;2;2;2;8;1;5;1;4;59;1
1032124;3;2;2;2;3;1;3;1;5;70;1
1032145;3;2;2;1;2;1;7;1;4;58;1
1032163;3;2;2;2;4;1;3;1;4;57;1
1032165;3;2;2;1;1;1;3;2;2;43;1
1032170;3;2;2;2;3;1;7;1;3;48;1
1032178;3;2;2;2;1;2;3;4;5;80;1
1032179;3;2;2;2;2;1;5;1;5;73;1
1032192;3;1;2;2;1;2;3;3;4;63;1
1032195;3;2;2;2;2;1;3;1;5;73;1
1032201;3;2;2;2;2;1;2;1;5;81;1
1032210;3;2;2;2;2;2;5;1;4;55;1
1032211;3;2;2;2;1;1;2;4;5;79;1
1032216;3;2;2;2;2;2;5;1;5;67;1
1032241;3;2;2;2;2;1;3;1;5;65;1
1032254;3;2;2;1;4;2;5;1;2;39;1
1032260;3;2;2;2;2;2;3;1;3;45;1
1032269;3;2;2;2;2;1;2;1;5;90;1
1032276;3;2;2;1;1;1;3;2;4;63;1
1032278;3;2;2;2;6;1;3;1;1;32;1
1032284;3;2;2;2;2;1;3;1;5;65;1
1032289;3;2;2;2;3;1;5;2;1;34;1
1032308;3;2;2;2;1;2;3;4;5;78;1
1032313;3;2;2;2;1;1;2;3;5;70;1
1032324;3;2;2;2;1;1;2;2;5;76;1
1032332;3;2;2;2;1;2;2;4;5;94;1
1032361;3;2;2;2;1;1;2;4;5;75;1
1032362;3;2;2;2;1;2;1;4;5;89;1
1032363;3;2;2;2;5;1;5;1;1;34;1
1032365;3;2;2;2;2;1;5;1;5;66;1
1032369;3;2;2;2;2;2;2;1;4;58;1
1032370;3;2;2;2;1;2;2;4;5;71;1
1032375;3;2;2;2;2;1;3;1;5;87;1
1032376;3;2;2;2;1;2;2;4;5;68;1
1032378;3;2;2;2;1;2;2;4;5;73;1
1032385;3;2;2;2;3;1;2;1;5;78;1
1032387;3;2;2;2;1;2;5;4;5;78;1
1032394;3;2;2;2;3;1;5;1;5;67;1
1032402;3;2;2;2;3;2;1;4;5;86;1
1032405;3;2;2;2;2;1;2;1;5;73;1
1032406;3;2;2;2;1;2;2;3;5;78;1
1032408;3;2;2;2;2;1;3;1;5;73;1
1032410;3;2;2;2;2;2;3;1;5;82;1
1032413;3;2;2;2;1;2;3;4;5;72;1
1032415;3;2;2;2;4;1;3;1;1;33;1
1032417;3;2;2;2;4;2;3;1;4;55;1
1032420;3;2;2;2;2;1;2;1;5;86;1
1032425;3;2;2;2;2;1;3;1;5;82;1
1032427;3;2;2;2;3;1;2;1;5;71;1
1032430;3;2;2;2;3;1;2;1;5;69;1
1032432;3;2;2;2;2;1;2;1;5;74;1
1032434;3;2;2;2;1;2;8;4;5;98;1
1032437;3;2;2;2;2;2;3;1;4;58;1
1032443;3;2;2;2;1;2;3;4;4;60;1
1032447;3;2;2;2;3;1;8;1;5;66;1
1032460;3;2;2;2;1;1;5;1;5;68;1
1032461;3;2;2;2;6;1;3;2;1;29;1
1032487;3;2;2;2;4;1;3;1;3;53;1
1032489;3;2;2;2;2;1;3;1;3;46;1
1032490;3;2;2;1;1;1;3;3;3;54;1
1032499;3;2;2;2;2;1;4;1;4;57;1
1032511;3;2;2;1;2;2;2;2;4;58;1
1032512;3;2;2;2;4;1;5;1;2;39;1
1032521;3;2;2;1;3;1;3;1;3;45;1
1032523;3;2;2;2;3;1;3;1;5;67;1
1032530;3;2;2;1;5;1;4;1;4;60;1
1032532;3;2;2;2;4;1;4;1;1;34;1
1032544;3;2;2;2;6;1;4;1;1;28;1
1032549;3;2;2;1;1;1;3;3;3;50;1
1032555;3;2;2;1;2;1;3;2;1;25;1
1032558;3;2;2;2;2;1;2;1;1;28;1
1032565;3;2;2;1;1;1;5;1;1;30;1
1032672;3;2;2;2;2;1;3;1;5;78;1
1032704;3;2;2;2;4;1;3;1;3;51;1
1033023;3;2;2;2;1;2;7;2;5;68;1
1033041;3;2;2;2;3;2;7;2;2;43;1
1033101;3;2;2;1;3;1;5;1;2;38;1
1033218;3;2;2;2;2;1;3;1;5;79;1
1033237;3;2;2;2;2;1;7;1;5;72;1
1033252;3;2;2;2;2;1;5;1;5;65;1
1033262;3;2;2;2;2;1;2;1;4;64;1
1033299;3;2;2;2;3;1;5;1;5;78;1
1033313;3;2;2;2;4;1;3;1;3;47;1
1033347;3;2;2;2;3;2;1;4;5;84;1
1033351;3;2;2;2;5;1;3;1;4;58;1
1033388;3;2;2;2;3;1;3;2;2;37;1
1033396;3;2;2;2;2;1;5;1;4;64;1
1033400;3;2;2;2;5;2;4;1;3;49;1
1033412;3;2;2;2;1;1;3;2;3;51;1
1033418;3;2;2;2;2;1;5;1;5;68;1
1033428;3;2;2;2;2;1;4;1;5;70;1
1033430;3;2;2;2;4;1;5;2;2;44;1
1033431;3;2;2;2;3;1;2;1;5;78;1
1033457;3;2;2;2;3;2;6;2;1;32;1
1033469;3;2;2;2;2;1;3;1;5;81;1
1033476;3;2;2;2;3;1;3;1;3;52;1
1033482;3;2;2;2;3;1;3;1;4;62;1
1033484;3;2;2;2;2;1;3;1;5;69;1
1033496;3;2;2;2;2;1;3;3;4;58;1
1033517;3;2;2;2;2;2;5;2;3;50;1
1033530;3;2;2;1;1;1;7;3;5;67;1
1033541;3;2;2;2;3;1;5;2;3;53;1
1033542;3;2;2;2;1;1;7;2;3;47;1
1033546;3;2;2;1;1;2;7;2;3;51;1
1033584;3;2;2;1;1;1;5;2;3;51;1
1033595;3;2;2;1;2;1;5;2;1;33;1
1033612;3;2;2;2;4;1;3;1;4;61;1
1033616;3;2;2;2;4;1;7;1;3;52;1
1033624;3;2;2;2;3;1;5;1;4;60;1
1033625;3;2;2;2;4;1;3;1;3;54;1
1033669;3;2;2;2;2;1;6;1;2;41;1
1033686;3;2;2;2;2;2;3;1;5;73;1
1033692;3;2;2;2;3;1;7;1;5;74;1
1033697;3;2;2;2;3;2;5;2;3;53;1
1033704;3;2;2;2;3;1;5;2;1;26;1
1033732;3;2;2;2;2;1;4;1;5;79;1
1033778;3;2;2;2;3;1;4;1;5;84;1
1033826;3;2;2;2;2;1;5;1;5;85;1
1033866;3;2;2;2;2;1;3;1;5;78;1
1033886;3;2;2;2;2;1;7;1;5;76;1
1033897;3;2;2;2;1;2;5;4;5;84;1
1033929;3;2;2;2;2;1;2;1;5;72;1
1033963;3;2;2;2;3;1;5;1;5;75;1
1033987;3;2;2;1;1;2;7;3;5;68;1
1034000;3;2;2;2;5;1;3;1;4;59;1
1034008;3;2;2;2;3;1;5;1;4;58;1
1034016;3;2;2;2;3;1;7;1;4;61;1
1034082;3;2;2;2;4;1;3;1;3;53;1
1034090;3;2;2;2;1;1;3;3;4;62;1
1034095;3;2;2;2;1;2;2;2;5;87;1
1034121;3;2;2;2;2;2;3;2;3;46;1
1034123;3;2;2;2;4;1;5;1;4;55;1
1034148;3;2;2;2;2;1;2;4;5;94;1
1034161;3;2;2;2;4;1;2;1;5;75;1
1034162;3;2;2;2;3;1;3;1;4;58;1
1034183;3;2;2;2;4;1;3;1;3;53;1
1034185;3;2;2;2;2;2;5;3;4;62;1
1034188;3;2;2;2;1;2;5;4;5;72;1
1034225;3;2;2;2;2;1;3;3;5;79;1
1034235;3;2;2;2;2;2;5;2;4;60;1
1034237;3;2;2;1;1;1;3;3;3;46;1
1034242;3;2;2;1;1;1;7;2;1;30;1
1034272;3;2;2;1;1;1;7;2;2;37;1
1034311;3;2;2;2;3;1;3;1;5;65;1
1034319;3;2;2;2;2;2;4;4;5;65;1
1034323;3;2;2;2;3;1;3;1;5;67;1
1034341;3;2;2;2;5;1;3;1;3;49;1
1034347;3;2;2;2;4;1;7;1;3;54;1
1034350;3;2;2;1;4;1;5;1;3;47;1
1034358;3;2;2;2;2;2;7;2;4;56;1
1034374;3;2;2;2;2;1;5;1;5;73;1
1034420;3;2;2;2;2;1;7;1;5;80;1
1034428;3;2;2;2;2;1;7;1;4;63;1
1034432;3;2;2;2;4;2;3;1;4;59;1
1034434;3;1;2;2;1;2;2;4;5;82;1
1034441;3;2;2;2;3;1;7;1;5;66;1
1034449;3;2;2;2;3;1;5;1;4;64;1
1034463;3;2;2;2;2;2;5;3;4;58;1
1034488;3;2;2;2;2;1;7;2;3;47;1
1034500;3;2;2;1;4;1;3;1;2;42;1
1034505;3;2;2;2;2;1;5;1;5;66;1
1034510;3;2;2;2;1;2;7;4;5;70;1
1034520;3;2;2;2;3;1;5;2;3;48;1
1034533;3;2;2;2;4;1;3;1;3;49;1
1034535;3;2;2;2;5;1;4;1;3;48;1
1034537;3;2;2;2;4;1;5;1;2;44;1
1034540;3;2;2;2;1;1;2;2;4;55;1
1034541;3;2;2;1;1;2;5;2;2;44;1
1034551;3;2;2;2;2;1;2;1;5;76;1
1034557;3;2;2;2;3;1;3;1;4;60;1
1034574;3;2;2;1;4;1;5;1;4;55;1
1034585;3;2;2;2;2;1;3;4;5;66;1
1034608;3;2;2;2;1;1;7;1;3;50;1
1034631;3;2;2;1;2;2;4;3;3;47;1
1034634;3;2;2;1;1;1;5;2;5;65;1
1034645;3;2;2;2;1;2;3;3;5;75;1
1034656;3;2;2;2;2;2;2;4;5;79;1
1034683;3;2;2;2;1;2;5;4;5;86;1
1034699;3;2;2;2;2;1;7;1;5;79;1
1034710;3;2;2;2;1;1;3;4;5;78;1
1034711;3;2;2;2;2;1;5;1;5;71;1
1034735;3;2;2;2;3;1;7;1;5;74;1
1034745;3;2;2;1;1;1;7;2;4;63;1
1034758;3;2;2;2;2;1;5;1;5;76;1
1034773;3;2;2;2;2;2;3;4;5;71;1
1034778;3;2;2;2;1;1;3;4;5;79;1
1034785;3;2;2;2;3;1;5;1;5;68;1
1034788;3;2;2;2;1;2;5;4;5;86;1
1034794;3;2;2;2;2;1;8;1;5;74;1
1034831;3;2;2;2;3;2;3;4;5;67;1
1034855;3;2;2;2;2;1;4;1;5;76;1
1034868;3;2;2;2;3;1;3;2;2;42;1
1034886;3;2;2;2;2;1;5;1;5;68;1
1034888;3;2;2;2;3;2;5;1;5;66;1
1034895;3;2;2;2;2;1;5;1;5;80;1
1034902;3;2;2;2;2;2;7;3;4;62;1
1034904;3;2;2;2;2;1;7;1;5;70;1
1034910;3;2;2;2;4;1;5;1;5;68;1
1034916;3;2;2;1;2;1;5;1;5;65;1
1034934;3;2;2;2;1;1;5;3;5;66;1
1034938;3;2;2;1;2;1;5;1;4;59;1
1034945;3;2;2;1;1;2;8;2;5;67;1
1034966;3;2;2;2;3;1;7;1;5;68;1
1034978;3;2;2;1;1;2;7;2;4;61;1
1034979;3;2;2;2;4;1;3;1;4;59;1
1034990;3;2;2;2;4;1;7;1;3;47;1
1035001;3;2;2;2;1;1;7;2;5;71;1
1035016;3;2;2;2;4;1;5;1;3;54;1
1035021;3;2;2;2;2;1;7;1;4;58;1
1035025;3;2;2;2;2;2;7;2;4;56;1
1035049;3;2;2;2;4;1;5;1;4;59;1
1035052;3;2;2;2;4;1;7;1;4;60;1
1035060;3;2;2;1;1;2;7;2;4;57;1
1035071;3;2;2;2;1;2;7;4;5;75;1
1035072;3;2;2;2;2;2;5;3;3;50;1
1035077;3;2;2;2;3;1;8;2;2;42;1
1035083;3;2;2;2;4;1;8;1;3;51;1
1035088;3;2;2;1;1;2;7;2;3;54;1
1035103;3;2;2;2;3;1;7;1;3;47;1
1035122;3;2;2;1;2;2;7;2;5;65;1
1035125;3;2;2;1;1;1;5;3;4;63;1
1035138;3;2;2;1;1;2;7;2;2;42;1
1035140;3;2;2;2;1;1;8;2;4;56;1
1035143;3;2;2;1;2;2;8;2;3;49;1
1035153;3;2;2;2;4;1;5;1;4;63;1
1035154;3;2;2;2;5;1;8;1;2;39;1
1035160;3;2;2;1;1;2;8;2;3;45;1
1035162;3;2;2;2;5;1;7;1;3;53;1
1035163;3;2;2;2;1;2;7;3;5;75;1
1035217;3;2;2;2;1;2;6;2;1;25;1
1035221;3;2;2;1;1;2;6;2;2;41;1
1035222;3;2;2;2;4;2;7;1;3;50;1
1035228;3;2;2;2;1;2;2;4;5;72;1
1035283;3;2;2;2;3;1;7;2;3;46;1
1035320;3;2;2;2;1;2;5;2;1;31;1
1035331;3;2;2;1;1;2;5;2;4;57;1
1035351;3;2;2;2;4;1;3;1;5;67;1
1035360;3;2;2;2;1;2;5;4;5;76;1
1035371;3;2;2;2;4;2;5;2;4;64;1
1035375;3;2;2;2;4;2;3;1;2;39;1
1035389;3;2;2;2;4;1;5;1;3;52;1
1035398;3;1;2;2;1;1;5;2;3;47;1
1035426;3;2;2;1;1;1;5;2;1;34;1
1035433;3;2;2;2;2;1;3;1;4;63;1
1035460;3;2;2;2;4;2;6;2;2;41;1
1035481;3;2;2;2;3;2;2;4;5;74;1
1035495;3;2;2;2;3;2;5;1;5;68;1
1035518;3;2;2;2;2;1;7;1;5;87;1
1035521;3;2;2;2;2;1;2;1;5;69;1
1035529;3;2;2;2;1;2;2;4;5;72;1
1035539;3;2;2;1;3;1;3;1;4;58;1
1035546;3;2;2;2;3;2;3;1;4;59;1
1035560;3;2;2;2;3;1;3;1;4;57;1
1035561;3;2;2;1;3;1;5;1;4;58;1
1035569;3;2;2;2;3;1;5;1;4;55;1
1035599;3;2;2;2;4;1;6;1;3;47;1
1035604;3;2;2;2;4;1;5;1;4;55;1
1035614;3;2;2;1;1;2;7;2;3;54;1
1035642;3;2;2;2;3;1;3;1;4;57;1
1035683;3;2;2;2;2;1;5;1;5;66;1
1035687;3;2;2;2;5;1;5;1;3;51;1
1035699;3;2;2;1;1;2;5;2;2;44;1
1035703;3;2;2;1;2;2;5;2;1;33;1
1035714;3;2;2;2;2;1;2;1;5;85;1
1035735;3;2;2;2;5;1;5;1;4;56;1
1035738;3;2;2;2;4;1;5;1;4;58;1
1035748;3;2;2;2;3;2;5;1;4;57;1
1035756;3;2;2;1;2;1;3;1;4;62;1
1035769;3;2;2;2;2;1;5;1;5;66;1
1035771;3;2;2;1;2;1;7;1;4;64;1
1035781;3;2;2;2;5;1;5;1;4;56;1
1035810;3;2;2;2;3;2;5;2;3;45;1
1035812;3;2;2;2;1;1;7;3;5;82;1
1035846;3;2;2;1;3;1;3;1;4;62;1
1035853;3;2;2;2;3;2;5;1;5;76;1
1035896;3;2;2;2;4;2;7;1;3;48;1
1035903;3;2;2;1;3;1;6;1;2;41;1
1035910;1;2;2;2;2;1;2;1;5;81;1
1035912;1;2;2;2;2;2;3;1;5;75;1
1035922;1;2;2;2;4;1;4;1;3;54;1
1035929;1;2;2;1;4;1;5;3;3;49;1
1035942;1;2;2;1;2;1;5;1;2;35;1
1036015;1;2;2;2;3;1;7;1;3;54;1
1036037;1;2;2;1;3;2;7;2;2;44;1
1036046;1;2;2;1;2;2;8;1;2;40;1
1036077;3;2;2;2;2;1;7;1;5;68;1
1036085;3;2;2;2;2;2;7;1;5;75;1
1036092;3;2;2;2;3;2;3;1;4;62;1
1036093;3;2;2;1;2;1;5;1;4;62;1
1036102;3;2;2;2;2;1;5;1;5;71;1
1036115;3;2;2;2;2;2;8;4;4;64;1
1036119;3;2;2;1;5;1;3;1;2;43;1
1036129;3;2;2;2;4;1;7;1;4;55;1
1036130;3;2;2;1;3;1;7;1;3;50;1
1036136;3;2;2;2;2;2;5;2;2;35;1
1036150;3;2;2;2;3;1;3;1;4;61;1
1036155;3;2;2;2;5;1;5;1;5;70;1
1036157;3;2;2;2;3;1;2;1;5;88;1
1036160;3;2;2;2;5;1;3;2;3;52;1
1036172;3;2;2;2;4;2;3;2;3;48;1
1036174;3;2;2;2;3;1;3;2;1;28;1
1036198;3;2;2;2;1;2;3;4;5;85;1
1036209;3;2;2;2;4;1;3;1;4;58;1
1036215;3;2;2;1;1;1;2;2;4;59;1
1036219;3;2;2;2;4;1;5;1;3;54;1
1036250;3;2;2;2;1;1;5;4;5;77;1
1036251;3;2;2;2;1;2;5;3;5;74;1
1036274;3;2;2;1;1;2;7;2;1;30;1
1036283;1;2;2;2;4;1;7;1;3;52;1
1036319;1;2;2;1;1;2;5;2;3;48;1
1036321;1;2;2;2;2;2;5;3;5;66;1
1036322;1;2;2;2;2;1;4;1;5;79;1
1036354;1;2;2;1;3;1;5;1;1;31;1
1036358;1;2;2;2;1;1;2;4;5;83;1
1036378;1;2;2;2;2;1;5;1;5;74;1
1036383;1;2;2;2;1;1;3;1;4;61;1
1036387;1;2;2;2;2;1;4;1;5;78;1
1036401;1;2;2;1;1;2;5;3;3;51;1
1036408;1;2;1;2;1;1;5;1;4;63;1
1036410;1;2;2;2;1;1;7;2;3;51;1
1036412;1;2;2;2;2;1;8;1;4;63;1
1036430;1;1;2;1;1;1;2;2;3;47;1
1036433;1;2;2;1;3;1;4;1;3;46;1
1036471;1;2;2;2;2;1;7;1;5;80;1
1036584;1;2;2;1;1;1;8;2;3;51;1
1036602;1;2;2;2;1;1;7;3;5;65;1
1036631;1;2;2;2;2;1;2;3;5;78;1
1036667;1;2;2;2;1;2;2;4;5;86;1
1036729;1;2;2;2;3;1;5;1;4;55;1
1036924;1;2;2;1;3;1;5;1;1;34;1
1036931;1;2;2;2;2;2;6;1;1;31;1
1036932;1;2;2;1;1;2;7;2;1;26;1
1036961;2;2;2;2;2;1;5;1;5;89;1
1036971;2;2;2;2;2;1;4;1;5;79;1
1036979;2;2;2;2;4;1;5;1;4;62;1
1036981;2;2;2;2;4;1;7;1;2;44;1
1036995;2;2;2;2;1;1;5;3;5;71;1
1036996;2;2;2;2;2;1;2;1;5;69;1
1037016;2;2;2;2;4;1;3;1;4;58;1
1037020;2;2;2;2;4;1;7;1;4;55;1
1037044;2;2;2;2;2;1;5;1;3;52;1
1037121;3;2;2;2;3;1;2;4;5;69;1
1037141;3;2;2;2;2;1;3;1;5;76;1
1037157;3;2;2;2;2;1;2;1;5;68;1
1037159;3;2;2;2;2;2;7;1;4;60;1
1037161;3;2;2;2;3;1;5;2;3;51;1
1037165;3;2;2;1;2;2;5;1;4;63;1
1037169;3;2;2;2;3;1;5;1;4;60;1
1037183;3;2;2;2;3;1;7;1;4;58;1
1037205;3;2;2;2;4;1;3;1;3;46;1
1037210;3;2;2;2;5;1;7;1;3;50;1
1037269;3;2;2;2;2;1;5;1;5;71;1
1037270;3;2;2;2;5;1;7;3;4;57;1
1037271;3;2;2;2;3;1;3;1;4;57;1
1037280;3;2;2;1;1;1;3;2;3;47;1
1037283;3;2;2;1;2;1;5;1;3;54;1
1037292;3;2;2;2;2;2;5;1;5;67;1
1037319;3;2;2;2;3;1;3;1;4;60;1
1037341;3;2;2;2;5;1;5;1;3;45;1
1037349;3;2;2;1;3;1;5;1;2;38;1
1037366;3;2;2;2;1;2;7;4;5;74;1
1037392;1;2;2;2;2;2;7;1;5;73;1
1037427;1;2;2;2;2;2;3;1;5;73;1
1037435;1;2;2;1;4;1;5;1;4;59;1
1037443;1;2;2;1;4;1;3;1;3;52;1
1037455;1;2;2;2;1;2;5;4;5;85;1
1037458;1;2;2;2;4;2;5;1;2;44;1
1037460;1;2;2;2;1;1;6;2;2;40;1
1037476;1;2;2;2;3;1;3;3;4;61;1
1037480;1;2;2;2;3;1;3;1;3;47;1
1037501;1;2;2;2;1;1;3;4;5;75;1
1037513;1;2;2;1;1;1;5;3;5;65;1
1037515;1;2;2;2;6;1;7;1;5;65;1
1037527;1;2;2;2;3;1;7;1;4;57;1
1037538;1;2;2;2;1;1;7;2;5;71;1
1037543;1;2;2;2;4;1;4;1;4;57;1
1037576;1;2;2;2;2;2;3;1;4;64;1
1037588;1;2;2;2;4;1;5;1;4;64;1
1037608;1;2;2;2;1;1;5;3;5;68;1
1037614;1;2;2;2;2;1;6;1;5;66;1
1037636;1;2;2;2;1;1;7;2;2;39;1
1037646;1;2;2;2;2;1;7;1;4;59;1
1037647;1;2;2;1;2;1;7;1;3;53;1
1037654;1;2;2;1;3;1;7;1;3;49;1
1037678;1;2;2;1;2;1;7;1;4;59;1
1037750;1;2;2;2;3;1;5;1;5;69;1
